stem_id,kms_Alphabet,kms_page,kms_entry_no,stem_form,stem_homonymID,stem_DE,stem_EN,stem_IDN,stem_formVarian,stem_variant_DE,stem_variant_EN,stem_variant_IDN,stem_dialectVariant,stem_etymological_form,stem_etym_form_German,stem_etymological_language_donor,stem_loanword_form,stem_loanword_language_donor,stem_source_form,stem_source_form_homonymID,stem_remark_DE,stem_remark_EN,stem_remark_IDN,stem_crossref_DE,stem_crossref_EN,stem_crossref_IDN
9_1685625844,a,10,13,eʔá:íyo,NA,"(""der zu Angelnde"" =) Fisch","(""the one to be fished"" =) fish","(""yang akan dipancing"" =) ikan",NA,NA,NA,NA,NA,kawil·ən,"""der zu Angelnde""",11,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
9_1685625987,a,10,14,aiyoʔoi,NA,folgeǃ,followǃ,followǃ,ayoʔoi ; aʔioʔoi,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
9_1685626123,a,10,15,eãkã,1,Kiemen,Gills,Insang,NA,NA,NA,NA,NA,Sa(n)saŋ,NA,10,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685503368,a,11,1,eãkã,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685503761,a,11,2,eakã́ʔã:ĩ,NA,Stirnband aus Schweinehaaren,Headband made of pork hair,Ikat kepala yang terbuat dari bulu babi,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"s dazu 92z15-18 ; 87z38 ; 127z6 ; 'jedoch Stirnband aus Pandanusblättern ; H16 èakakaie 'een hoofddeksel van rottan, vroeger door de mannen gedurende den rouwtijd gedragen' ; MOD fig.12 auf S.152","see dazu 92z15-18 ; 87z38 ; 127z6 ; However , headband made of pandanus leaves ; H16 èakakaie 'a headgear of rattan , formerly worn by men during mourning' ; Mod Fig.12 on p.152","lihat dazu 92z15-18 ; 87z38 ; 127z6 ; Namun, ikat kepala yang terbuat dari daun pandan ; H16 èakakaie 'tutup kepala dari rotan, yang biasa dipakai oleh laki-laki pada waktu berkabung' ; Mod Gambar 12 di halaman 152"
15_1685503832,a,11,3,eakabita,NA,Fischart,Fish species,Spesies ikan,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,ML kapur-kapur,ML kapur-kapur,ML kapur-kapur,NA,NA,NA
15_1685503986,a,11,4,ʔakaʔe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685504182,a,11,5,eakáixo,NA,Brennholz,firewood,kayu bakar,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,arch; 'jetzt': ekuo; eahaəkəa,arch ; now: ekuo ; eahaəkəa,lengkung ; sekarang: ekuo ; eahaəkəa,NA,NA,NA
15_1685504287,a,11,6,eakamṍkĩ,NA,Strauch,shrub,semak belukar,ekedói,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685504472,a,11,7,eakãnĩ́ãmẽ,NA,"Fischart, die springen kann",Fish species that can jump,Spesies ikan yang bisa melompat,ekãĩnẽmẽ́ã,NA,NA,NA,arch ekãĩnẽmẽ́ã,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685504780,a,11,8,eakanõ,NA,"Zeug, das zwischen den Beinen durchgezogen wird, um die Schamteile zu bedecken",Stuff slipped between the legs to cover the private parts,Barang-barang yang diselipkan di antara kedua kaki untuk menutupi bagian pribadi,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,H16 èakano 'menstrua',H16 èakano 'Menstrua',H16 èakano 'Menstrua'
15_1685504934,a,11,9,eakanuóno,NA,"aus Rotan geflochtener Korb, der mit Pisangblättern ausgelegt wurde und als Eßbehälter diente","basket woven from rattan , which was lined with plantain leaves and served as a food container","keranjang yang dianyam dari rotan, yang dilapisi dengan daun pisang raja dan berfungsi sebagai wadah makanan",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685505011,a,11,10,akee,NA,"daß, damit (final)","that , so that (final)","bahwa , sehingga (muncul di akhir)",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685505064,a,11,11,akeo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,s keo,see keo,lihat keo
15_1685505297,a,11,12,ãkẽʔõ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685955187,a,11,13,eakəʔa,NA,d Zustandekommen,the coming about,yang akan datang,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685955317,a,11,14,ʔakĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685955505,a,11,15,ʔakìakína,NA,sechs,six,enam,ʔakiakine,NA,NA,NA,ʔakiakine (DIA),NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685955715,a,11,16,ʔãkõ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685956094,a,11,17,akoo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685956576,a,11,18,eakoʔaea,NA,"sämtliche Nahrungsmittel, die für das eakalea - Fest herbeigeschafft werden",all the food that is brought in for the eakalea festival,semua makanan yang dibawa untuk festival Eakalea,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,vgl MOD èo ; tav .13 auf S.161,compare MOD èo ; table 13 on p.161,bandingkan MOD èo; Tabel 13 di halaman 161
15_1685956654,a,11,19,eakóa:u,NA,Vogelart,Bird species,Spesies burung,eokoa:u,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,G23 'und' 60,G23 and 60,G23 dan 60
15_1685956938,a,12,1,ʔakodu,NA,drei,three,tiga,ʔakoru; ʔakolu,NA,NA,NA,ʔakolu (DIA),NA,NA,NA,NULL,NULL,kodu,NA,NA,NA,NA,NA,NA,NA
15_1685957199,a,12,2,eʔakṍʔẽ,NA,"Stirnband aus Schweinehaaren und Glasperlen, das Männer beim eakalea -Fest trugen",Headband made of pork hair and glass beads that men wore at the Eakalea festival,Ikat kepala yang terbuat dari bulu babi dan manik-manik kaca yang dikenakan para pria di festival Eakalea,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,G27 jedoch: Kopfbedeckung ; die aus Pandanusblättern hergestellt wurde,"G27 , however: head covering ; which was made from pandanus leaves","G27 , namun: penutup kepala; yang terbuat dari daun pandan"
15_1685957267,a,12,3,eãkõkõõ,NA,Fischart,Fish species,Spesies ikan,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,ML ikan ketumbang ?,ML ikan ketumbang ?,ML ikan ketumbang?,NA,NA,NA
15_1685957913,a,12,4,ʔakoru,NA,drei,three,tiga,ʔakodu,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685958020,a,12,5,eaʔãkũ,NA,"Glück, Segen, Erfolg; Nahrung, Reichtum usw","Happiness , blessing , success ; Food , wealth , etc.","Kebahagiaan, berkah, kesuksesan; Makanan, kekayaan, dll.",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685958088,a,12,6,eʔakũmẽ,NA,Fischart,Fish species,Spesies ikan,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,ML ikan nani,ML ikan nani,ML ikan nani,NA,NA,NA
15_1685971042,a,12,7,aleʔe,NA,komm herǃ,Come hereǃ,Kemarilah,areʔe,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,DIA,Dialect,variasi dialek,NA,NA,NA
15_1685971159,a,12,8,ʔaliba,NA,fünf,five,lima,ʔalibe; ʔadiba,NA,NA,NA,ʔalibe (DIA),NA,NA,NA,NULL,NULL,NA,NA,DIA,Dialect,variasi dialek,NA,NA,NA
15_1685971240,a,12,9,aliu,NA,"ihr, euch","you (nom pl) , you (acc pl , dat pl)","anda (nominatif jamak) , Anda (akusatif jamak , datif jamak)",adiu,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,DIA,Dialect,variasi dialek,NA,NA,NA
15_1685971292,a,12,10,ʔalua,NA,zwei,two,dua,ʔadua,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,DIA,Dialect,variasi dialek,NA,NA,NA
15_1685971386,a,12,11,ealuhe,NA,Liedart,type of song,jenis lagu,earuhe,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,DIA,Dialect,variasi dialek,NA,NA,NA
15_1685971854,a,12,12,amã,NA,"Vater, Schwiegervater","father , father-in-law","ayah , ayah mertua",NA,NA,NA,NA,NA,ama,NA,10,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685972374,a,12,13,amãã,NA,geheǃ,go (sg),pergi (bentuk tunggal),NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,aa,NA,NA,NA,NA,NA,NA,NA
15_1685973189,a,12,14,ʔamã·hã:ĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685973249,a,12,15,eamaha,NA,Brust (von Männern),chest (of men),dada (pria),eãmãhã,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685973402,a,12,16,eamãhã,NA,Grab,grave,kuburan,eamãhã:ẽ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685973499,a,12,17,eamai,NA,das Vorkauen,the pre-chewing,pra-pengunyahan,epahamai,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,131z21 'und' 26,131z21 and 26,131z21 dan 26
15_1685973579,a,12,18,eamãĩñã,NA,das (väterliche) Erbe,The (paternal) legacy,Warisan (ayah),NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685974310,a,13,1,eamã:ĩñõ,NA,Zuckerrohr,Sugar cane,Tebu,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,DEC 3011 amajok 'Saccharum officinarum' ; Heyne 19/111 eamajok dgl ; VIz3f ; Xz34,Dec 3011 Amajok 'Saccharum Officinarum' ; Heyne 19/111 Eamajok and the like ; Viz3f ; Xz34,Dec 3011 Amajok 'Saccharum Officinarum' ; Heyne 19/111 Eamajok dan sejenisnya ; Viz3f ; Xz34
15_1685974417,a,13,2,eamãmãĩã,NA,"Herkunft(sort), Herkommen","(place of) origin , the coming-from","(tempat) asal, asal-usul",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ai,NA,NA,NA,NA,NA,NA,NA
15_1685974533,a,13,3,eʔamãnə̃ʔã,NA,Schlingpflanze mit weißen Blüten,creeper with white blossoms,menjalar dengan bunga putih,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"'aber' 107z20 ; 116z1: ""ehəkadio -'Blüten die' eamãnə̃ʔã 'heißen'""","'But' 107z20 ; 116z1: ""Ehəkadio -'blossomes called 'eamãnə̃ʔã' '""","Tapi 107z20 ; 116z1: ""Ehəkadio -'bunga yang disebut 'eamãnə̃ʔã' '"""
15_1685974860,a,13,4,e[ʔ]amẽẽ,NA,Riesenmuschel (Tridacna),Giant shell (Tridacna),Kerang raksasa (Tridacna),NA,NA,NA,NA,NA,kima?,NA,11,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685975090,a,13,5,amə̃nã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685975461,a,13,6,amĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685975674,a,13,7,ãmĩ,NA,schlafen,to sleep,untuk tidur,kãmĩ,NA,NA,NA,(WD) kãmĩ,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685976122,a,13,8,ʔamĩĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,mĩĩ?,NA,NA,NA,NA,NA,NA,NA
15_1685976331,a,13,9,ʔãmĩ,1,NA,NA,NA,NA,NA,NA,NA,NA,kawit?,NA,11,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685976430,a,13,10,ʔãmĩ,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685976537,a,13,11,ʔãmĩ,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685976594,a,13,12,ãmĩʔĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,s mĩʔĩ¹,see mĩʔĩ¹,lihat mĩʔĩ¹
15_1685976809,a,13,13,amĩmĩ,NA,Mädchen (bis etwa 8 Jahre alt),Girl (up to about 8 years old),Anak perempuan (hingga usia sekitar 8 tahun),NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1685976845,a,13,14,eamõ,NA,Geburt,birth,kelahiran,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,mõ,NA,NA,NA,NA,NA,NA,NA
15_1686533275,a,14,1,amũʔã:ĩnãmũ,NA,"obwohl, obgleich","Although , although","Meskipun , meskipun",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686533804,a,14,2,ʔamũhõ,NA,"groß, erwachsen; sehr","big , grown up ; very","besar, dewasa; sangat",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,mũhõ ?,NA,NA,NA,NA,NA,NA,NA
15_1686533897,a,14,3,eamũnĩ́ãũ,NA,Bambusart,Bamboo type,Jenis bambu,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686534160,a,14,4,ʔana,NA,"jene(r/s); dann, darauf","those (demonstrative , 2nd pers sg/pl m/f) ; then , thereafter","mereka (demonstratif, orang kedua tunggal/jamak maskulin/feminin) ; kemudian , setelah itu",eʔana,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686534231,a,14,5,[ʔ]anãã,NA,(selten) jenes; so,(rarely) that (demonstrative 2nd pers sg n) ; so,(jarang digunakan) bahwa (demonstratif orang kedua tunggal nominal) ; jadi,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686534423,a,14,6,eʔanãhẽãhã,NA,der zeitweilige Aufenthalt,The temporary stay,Tinggal sementara,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686534552,a,14,7,eʔana:iʔia,NA,Verbotspfähle (das sind zwei gekreuzte Pfähle),Prohibition posts (these are two crossed posts),Pos larangan (ini adalah dua pos yang bersilangan),NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686535085,a,14,8,eanã́:ĩ́ʔĩã,NA,"Schlachtplatz, das war die frühere Dorfgemeinschaft, die aus Angehörigen von mindestens zwei verschiedenen Clans bestand","Battleplace , that was the former village community that consisted of members of at least two different clans","Medan perang, yaitu bekas komunitas desa yang terdiri dari setidaknya dua klan yang berbeda",ehanã́:ĩ́ʔĩã; e[ʔ]akahanã́:ĩ́ʔĩã,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686535354,a,14,9,ʔanaka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686535451,a,14,10,eʔanãpũã,NA,die Waldgrenze am Strand,the tree line at the beach,barisan pohon di pantai,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686535594,a,14,11,eanẽhã,NA,"Wiese, Grasfläche","Meadow , grassy area","Padang rumput, area berumput",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686535910,a,14,12,e[ʔ]anẽkã,NA,"Binsen, Schilf","rushes , reeds","bergegas, alang-alang",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686535962,a,14,13,Anẽkṹʔũã,NA,Männername,Male name,Nama laki-laki,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686536090,a,14,14,eʔanə̃́ʔə̃ã,NA,Norden,north,utara,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686536274,a,14,15,anə̃nə̃ã,NA,(Gestirne beim Untergehen) beinahe verschwunden sein,(stars when setting) having almost disappeared,(bintang saat terbenam) hampir menghilang,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686536477,a,15,1,ʔãnĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686536594,a,15,2,ʔanĩĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686536920,a,15,3,anĩʔã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686537744,a,15,4,eʔanĩxã:ĩyõ,NA,"Arbeit, Tätigkeit, Aufgabe","Work , activity , task","Pekerjaan, aktivitas, tugas",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686537829,a,15,5,anĩʔĩ,NA,soundsoviele,so and so many,begitu dan begitu banyak,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,vgl [ʔa]ʔanõ,compare [ʔa]ʔanõ,bandingkan [ʔa] ʔanõ
15_1686537974,a,15,6,eʔanĩmãẽ,NA,Pandanusart,Pandanus type,Jenis pandan,eʔanĩmãõ; eãnũmãẽ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,DEC 2557 inima 'Pandanus sp div',DEC 2557 'inima Pandanus sp div',DES 2557 'inima Pandanus sp div'
15_1686538088,a,15,7,animə̃́ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686538341,a,15,8,anĩõ,NA,"welche(r/s)?; derjenige, welche, das, was usw","Which (m ,f ,n)? ; the one who , that which , etc.","Yang mana (maskulin, feminin, netral) ; orang yang , yang mana , dll.",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686538381,a,15,9,aniu,NA,"ihr, euch","you (pl , nom/acc/dat)","anda (jamak, nominatif/akusatif/datif)",adiu,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
15_1686541074,a,15,10,ʔanõ -,1,zwei,two,dua,ʔaro (selten),NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ʔadua; ʔarua,NA,NA,NA,NA,NA,NA,NA
8_1685499905,a,16,1,ʔanõ,2,wieviel(e) ?,"how much , how many?","berapa banyak, berapa banyak?",apĩ́aha,NA,NA,NA,WD apĩ́aha,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,§ 32c ; vgl ʔaʔanõ,§ 32c ; compare ʔaʔanõ,§ 32c ; bandingkan ʔaʔanõ
8_1685500597,a,16,2,ʔãnõ,NA,"Freund, Gefährte","Friend , companion","Teman, teman",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,§ 2b: nicht eʔãnõ,§ 2b: not eʔãnõ,§ 2b: bukan eʔãnõ
8_1685500752,a,16,3,eʔanṍãẽ,NA,(kleine) Schlange,(small) snake,ular (kecil),eʔanṍã:ĩ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685500846,a,16,4,eanõnẽ·hẽ:ĩ,NA,das Aufbewahren,Storage,Penyimpanan,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kode ?,NA,NA,NA,NA,NA,NA,NA
8_1685500935,a,16,5,anõnõ,NA,wie (beschaffen)? (in indirekten Fragen),"how (structured)? (BB: i.e. what is its nature , what's it like?) (in indirect questions","bagaimana (terstruktur)? (BB: yaitu, bagaimana sifatnya, seperti apa?) (dalam pertanyaan tidak langsung)",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ki·nõnõ,NA,NA,NA,NA,NA,NA,NA
8_1685501131,a,16,6,eanõnṍũ,NA,Flußschlange,River snake,Ular sungai,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,de Jong 36,de Jong 36,de Jong 36,H16 èanonõoe 'waterslang',H16 èanonõoe 'water hose',H16 èanonõoe 'selang air'
8_1685501265,a,16,7,Anṍʔõẽ,NA,Name eines Flusses,Name of a river,Nama sebuah sungai,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685501338,a,16,8,anũ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685501440,a,16,9,eʔanũʔã,NA,"hohe See, Mitte des Meeres","high sea , middle of the sea","laut lepas, tengah laut",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685501559,a,16,10,anũãẽ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685501669,a,16,11,anṹkũ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685501765,a,17,1,eãnũmãẽ,NA,Pandanusart,Pandanus type,Jenis pandan,eʔanĩmãẽ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685502001,a,17,2,añãmũ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685503177,a,17,3,ʔao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685503582,a,17,4,ʔaʔo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685503754,a,17,5,ʔãʔõ,NA,NA,NA,NA,ʔõʔõ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685503876,a,17,6,ʔaoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685504216,a,18,1,ʔãõã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ʔõã¹,NA,NA,NA,NA,NA,NA,NA
8_1685504316,a,18,2,ʔã:õã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685504555,a,18,3,a:oaha,NA,NA,NA,NA,ahaoa,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685504844,a,18,4,ʔa:odi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685504994,a,18,5,aono,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1685505151,a,18,6,ʔáopa,NA,vier,four,empat,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,opa,NA,NA,NA,NA,§ 33,§ 33,§ 33
8_1685505214,a,18,7,ʔa:ope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1686019927,a,18,8,ʔaoro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1686020006,a,18,9,ʔapa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1686020145,a,18,10,ʔãpã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1686020249,a,18,11,eʔapá:ehea,NA,Flußfisch,River fish,Ikan sungai,eʔapáhea,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1686020338,a,18,12,[ʔ] apaha:uda,NA,NA,NA,NA,ʔaropaha:uda,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ehuda,NA,NA,NA,NA,NA,NA,NA
8_1686020430,a,18,13,eʔapáhea,NA,Flußfisch,River fish,Ikan sungai,eʔapá:ehea,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1686020574,a,18,14,eapaua,NA,die Oberseite,The top,Bagian atas,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
8_1686022762,a,19,1,ape,NA,"wenn, falls, ob","if , if , whether","jika , jika , apakah",abe; a-,NA,NA,NA,abe (DIA),NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"§§ 15e, 24c","§§ 15e , 24c","§§ 15e, 24c"
8_1686023027,a,19,2,eʔapeʔe:iyo,NA,"Ichthyosis, Fischschuppenkrankheit","Ichthyosis , fish scale disease","Ichthyosis, penyakit sisik ikan",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA
